ID	Condition	sentence	noun_transparency	noun	Trial_Index_	RT	Accuracy
B27	D23_C4	Avisa de que su metal sagrado tiene poderes m‡gicos.	opaq	metal	13	3432	1
B27	D31_C4	Menciona que su ma’z morado lidera las ventas.	opaq	ma’z	14	2534	1
B27	D25_C2	Comenta que su suelo blanco demanda mucho cuidado.	transp	suelo	15	2990	1
B27	D08_C3	Cuenta que la canci—n bonita gana el concurso.	opaq	canci—n	16	3254	1
B27	D30_C1	Declara que la l‡mpara rara confunde al rey.	transp	l‡mpara	17	2625	1
B27	D09_C2	Declara que su carro antiguo contamina el ambiente.	transp	carro	18	3113	1
B27	D20_C3	Sostiene que la estaci—n oscura necesita m‡s luz.	opaq	estaci—n	19	3296	1
B27	D27_C4	Anuncia que su jard’n sucio disgusta al invitado.	opaq	jard’n	20	3099	1
B27	D29_C2	Cuenta que su cuadro famoso representa su vida.	transp	cuadro	21	2661	1
B27	D10_C1	Menciona que la falda dorada causa sorpresa.	transp	falda	22	2529	1
B27	D18_C1	Manifiesta que la piedra preciosa sorprende al hombre.	transp	piedra	23	2796	1
B27	D19_C4	Descubre que su paraguas barato soporta la lluvia.	opaq	paraguas	24	2901	1
B27	D02_C1	Avisa de que la m‡quina moderna repara el sistema.	transp	m‡quina	25	2523	1
B27	D11_C4	Indica que su hospital peque–o contrata a estudiantes.	opaq	hospital	26	3047	1
B27	D28_C3	Opina que la situaci—n tr‡gica divide al pueblo.	opaq	situaci—n	27	3089	1
B27	D16_C3	Aclara que la opini—n pœblica trae problemas.	opaq	opini—n	28	2687	1
B27	D17_C2	Sugiere que su anillo rojo llama la atenci—n.	transp	anillo	29	2631	1
B27	D04_C3	Comenta que la pared rosada mejora la sala.	opaq	pared	30	2488	1
B27	D21_C2	Demuestra que su zapato caro resiste la lluvia.	transp	zapato	31	2840	1
B27	D13_C2	Opina que su cuero negro cautiva al cliente.	transp	cuero	32	2727	1
B27	D03_C4	Cree que su pastel t’pico lleva demasiados ingredientes.	opaq	pastel	33	3580	1
B29	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	6027	0
B29	D07_C2	Descubre que su teclado bueno vale menos dinero.	transp	teclado	2	2701	1
B29	D06_C3	Piensa que la crisis larga produce insomnio.	opaq	crisis	3	2130	1
B29	D26_C3	Piensa que la religi—n estricta molesta al joven.	opaq	religi—n	4	2478	1
B29	D24_C1	Cree que la cena mala decepciona al padre.	transp	cena	5	2005	1
B29	D16_C1	Aclara que la escuela pœblica trae problemas.	transp	escuela	6	2603	1
B29	D03_C2	Cree que su plato t’pico lleva demasiados ingredientes.	transp	plato	7	3005	1
B29	D25_C4	Comenta que su sill—n blanco demanda mucho cuidado.	opaq	sill—n	8	2881	1
B29	D02_C3	Avisa de que la conexi—n moderna repara el sistema.	opaq	conexi—n	9	2730	1
B29	D15_C2	Explica que su tama–o mediano resulta m‡s pr‡ctico.	transp	tama–o	10	2774	1
B29	D32_C1	Indica que la revista c—mica divierte a todos.	transp	revista	11	2625	1
B29	D22_C3	Dice que la naci—n limpia recibe m‡s turistas.	opaq	naci—n	12	2942	1
B29	D09_C4	Declara que su cami—n antiguo contamina el ambiente.	opaq	cami—n	13	2778	0
B29	D19_C2	Descubre que su sombrero barato soporta la lluvia.	transp	sombrero	14	2674	1
B29	D14_C3	Se–ala que la lecci—n perfecta requiere preparaci—n.	opaq	lecci—n	15	2883	1
B29	D29_C4	Cuenta que su lugar famoso representa su vida.	opaq	lugar	16	2422	1
B29	D30_C3	Declara que la tradici—n rara confunde al rey.	opaq	tradici—n	17	2663	1
B29	D04_C1	Comenta que la silla rosada mejora la sala.	transp	silla	18	2237	1
B29	D28_C1	Opina que la novela tr‡gica divide al pueblo.	transp	novela	19	2603	1
B29	D08_C1	Cuenta que la planta bonita gana el concurso.	transp	planta	20	2715	1
B29	D20_C1	Sostiene que la taberna oscura necesita m‡s luz.	transp	taberna	21	2790	1
B29	D13_C4	Opina que su collar negro cautiva al cliente.	opaq	collar	22	2688	1
B29	D10_C3	Menciona que la nariz dorada causa sorpresa.	opaq	nariz	23	2466	1
B29	D01_C4	Dice que su proyector nuevo cuesta mucho dinero.	opaq	proyector	24	2694	1
B29	D31_C2	Menciona que su bolso morado lidera las ventas.	transp	bolso	25	2707	1
B29	D18_C3	Manifiesta que la mansi—n preciosa sorprende al hombre.	opaq	mansi—n	26	2677	1
B29	D23_C2	Avisa de que su templo sagrado tiene poderes m‡gicos.	transp	templo	27	2755	1
B29	D11_C2	Indica que su mercado peque–o contrata a estudiantes.	transp	mercado	28	3153	1
B29	D27_C2	Anuncia que su vaso sucio disgusta al invitado.	transp	vaso	29	3005	1
B29	D12_C1	Aclara que la palabra secreta resuelve el misterio.	transp	palabra	30	2799	1
B29	D17_C4	Sugiere que su pantal—n rojo llama la atenci—n.	opaq	pantal—n	31	2186	1
B29	D21_C4	Demuestra que su malet’n caro resiste la lluvia.	opaq	malet’n	32	2496	1
B29	D05_C4	Anuncia que su cristal roto crea m‡s basura.	opaq	cristal	33	2693	1
B31	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	6760	1
B31	D20_C3	Sostiene que la estaci—n oscura necesita m‡s luz.	opaq	estaci—n	2	3320	1
B31	D28_C3	Opina que la situaci—n tr‡gica divide al pueblo.	opaq	situaci—n	3	4022	1
B31	D09_C2	Declara que su carro antiguo contamina el ambiente.	transp	carro	4	3391	1
B31	D25_C2	Comenta que su suelo blanco demanda mucho cuidado.	transp	suelo	5	3190	1
B31	D03_C4	Cree que su pastel t’pico lleva demasiados ingredientes.	opaq	pastel	6	3553	1
B31	D12_C3	Aclara que la imagen secreta resuelve el misterio.	opaq	imagen	7	2766	1
B31	D01_C2	Dice que su colegio nuevo cuesta mucho dinero.	transp	colegio	8	2858	1
B31	D19_C4	Descubre que su paraguas barato soporta la lluvia.	opaq	paraguas	9	3031	1
B31	D23_C4	Avisa de que su metal sagrado tiene poderes m‡gicos.	opaq	metal	10	3570	1
B31	D10_C1	Menciona que la falda dorada causa sorpresa.	transp	falda	11	2796	1
B31	D32_C3	Indica que la reuni—n c—mica divierte a todos.	opaq	reuni—n	12	2781	1
B31	D30_C1	Declara que la l‡mpara rara confunde al rey.	transp	l‡mpara	13	2515	1
B31	D31_C4	Menciona que su ma’z morado lidera las ventas.	opaq	ma’z	14	3022	1
B31	D24_C3	Cree que la acci—n mala decepciona al padre.	opaq	acci—n	15	2962	1
B31	D16_C3	Aclara que la opini—n pœblica trae problemas.	opaq	opini—n	16	3541	1
B31	D06_C1	Piensa que la charla larga produce insomnio.	transp	charla	17	2561	1
B31	D08_C3	Cuenta que la canci—n bonita gana el concurso.	opaq	canci—n	18	3120	1
B31	D13_C2	Opina que su cuero negro cautiva al cliente.	transp	cuero	19	3673	1
B31	D27_C4	Anuncia que su jard’n sucio disgusta al invitado.	opaq	jard’n	20	3611	1
B31	D14_C1	Se–ala que la fiesta perfecta requiere preparaci—n.	transp	fiesta	21	3150	1
B31	D26_C1	Piensa que la iglesia estricta molesta al joven.	transp	iglesia	22	3008	1
B31	D05_C2	Anuncia que su palo roto crea m‡s basura.	transp	palo	23	2993	1
B31	D15_C4	Explica que su cintur—n mediano resulta m‡s pr‡ctico.	opaq	cintur—n	24	4201	1
B31	D07_C4	Descubre que su borrador bueno vale menos dinero.	opaq	borrador	25	2622	1
B31	D18_C1	Manifiesta que la piedra preciosa sorprende al hombre.	transp	piedra	26	3862	1
B31	D29_C2	Cuenta que su cuadro famoso representa su vida.	transp	cuadro	27	5637	1
B31	D22_C1	Dice que la sala limpia recibe m‡s turistas.	transp	sala	28	3137	1
B31	D21_C2	Demuestra que su zapato caro resiste la lluvia.	transp	zapato	29	2996	1
B31	D17_C2	Sugiere que su anillo rojo llama la atenci—n.	transp	anillo	30	2295	1
B31	D04_C3	Comenta que la pared rosada mejora la sala.	opaq	pared	31	2600	1
B31	D02_C1	Avisa de que la m‡quina moderna repara el sistema.	transp	m‡quina	32	3091	1
B31	D11_C4	Indica que su hospital peque–o contrata a estudiantes.	opaq	hospital	33	3890	1
B34	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	4920	1
B34	D17_C3	Sugiere que el pantal—n rojo llama la atenci—n.	opaq	pantal—n	2	1549	1
B34	D11_C1	Indica que el mercado peque–o contrata a estudiantes.	transp	mercado	3	1971	1
B34	D32_C4	Indica que su reuni—n c—mica divierte a todos.	opaq	reuni—n	4	2637	1
B34	D09_C3	Declara que el cami—n antiguo contamina el ambiente.	opaq	cami—n	5	3343	0
B34	D23_C1	Avisa de que el templo sagrado tiene poderes m‡gicos.	transp	templo	6	2852	1
B34	D25_C3	Comenta que el sill—n blanco demanda mucho cuidado.	opaq	sill—n	7	2836	1
B34	D24_C4	Cree que su acci—n mala decepciona al padre.	opaq	acci—n	8	2620	1
B34	D16_C4	Aclara que su opini—n pœblica trae problemas.	opaq	opini—n	9	2770	1
B34	D19_C1	Descubre que el sombrero barato soporta la lluvia.	transp	sombrero	10	3049	1
B34	D12_C4	Aclara que su imagen secreta resuelve el misterio.	opaq	imagen	11	2937	1
B34	D29_C3	Cuenta que el lugar famoso representa su vida.	opaq	lugar	12	2377	1
B34	D22_C2	Dice que su sala limpia recibe m‡s turistas.	transp	sala	13	2656	1
B34	D20_C4	Sostiene que su estaci—n oscura necesita m‡s luz.	opaq	estaci—n	14	2987	1
B34	D08_C4	Cuenta que su canci—n bonita gana el concurso.	opaq	canci—n	15	2780	1
B34	D21_C3	Demuestra que el malet’n caro resiste la lluvia.	opaq	malet’n	16	2784	1
B34	D03_C1	Cree que el plato t’pico lleva demasiados ingredientes.	transp	plato	17	3000	1
B34	D02_C2	Avisa de que su m‡quina moderna repara el sistema.	transp	m‡quina	18	2584	1
B34	D28_C4	Opina que su situaci—n tr‡gica divide al pueblo.	opaq	situaci—n	19	2730	1
B34	D01_C3	Dice que el proyector nuevo cuesta mucho dinero.	opaq	proyector	20	1799	1
B34	D31_C1	Menciona que el bolso morado lidera las ventas.	transp	bolso	21	2726	1
B34	D14_C2	Se–ala que su fiesta perfecta requiere preparaci—n.	transp	fiesta	22	3199	1
B34	D10_C2	Menciona que su falda dorada causa sorpresa.	transp	falda	23	2582	1
B34	D30_C2	Declara que su l‡mpara rara confunde al rey.	transp	l‡mpara	24	2640	1
B34	D18_C2	Manifiesta que su piedra preciosa sorprende al hombre.	transp	piedra	25	2825	1
B34	D04_C4	Comenta que su pared rosada mejora la sala.	opaq	pared	26	2673	1
B34	D27_C1	Anuncia que el vaso sucio disgusta al invitado.	transp	vaso	27	2966	1
B34	D07_C1	Descubre que el teclado bueno vale menos dinero.	transp	teclado	28	3429	1
B34	D13_C3	Opina que el collar negro cautiva al cliente.	opaq	collar	29	2858	1
B34	D05_C3	Anuncia que el cristal roto crea m‡s basura.	opaq	cristal	30	2633	1
B34	D26_C2	Piensa que su iglesia estricta molesta al joven.	transp	iglesia	31	2471	1
B34	D06_C2	Piensa que su charla larga produce insomnio.	transp	charla	32	2136	1
B34	D15_C1	Explica que el tama–o mediano resulta m‡s pr‡ctico.	transp	tama–o	33	2602	0
B37	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	5785	1
B37	D23_C2	Avisa de que su templo sagrado tiene poderes m‡gicos.	transp	templo	2	2383	1
B37	D27_C2	Anuncia que su vaso sucio disgusta al invitado.	transp	vaso	3	2969	1
B37	D26_C3	Piensa que la religi—n estricta molesta al joven.	opaq	religi—n	4	3448	1
B37	D02_C3	Avisa de que la conexi—n moderna repara el sistema.	opaq	conexi—n	5	3834	1
B37	D18_C3	Manifiesta que la mansi—n preciosa sorprende al hombre.	opaq	mansi—n	6	3161	0
B37	D08_C1	Cuenta que la planta bonita gana el concurso.	transp	planta	7	3282	1
B37	D28_C1	Opina que la novela tr‡gica divide al pueblo.	transp	novela	8	3101	1
B37	D09_C4	Declara que su cami—n antiguo contamina el ambiente.	opaq	cami—n	9	3788	1
B37	D03_C2	Cree que su plato t’pico lleva demasiados ingredientes.	transp	plato	10	1858	1
B37	D25_C4	Comenta que su sill—n blanco demanda mucho cuidado.	opaq	sill—n	11	1852	1
B37	D20_C1	Sostiene que la taberna oscura necesita m‡s luz.	transp	taberna	12	1783	1
B37	D11_C2	Indica que su mercado peque–o contrata a estudiantes.	transp	mercado	13	3762	1
B37	D13_C4	Opina que su collar negro cautiva al cliente.	opaq	collar	14	3845	1
B37	D17_C4	Sugiere que su pantal—n rojo llama la atenci—n.	opaq	pantal—n	15	2313	1
B37	D22_C3	Dice que la naci—n limpia recibe m‡s turistas.	opaq	naci—n	16	1964	1
B37	D29_C4	Cuenta que su lugar famoso representa su vida.	opaq	lugar	17	1253	1
B37	D10_C3	Menciona que la nariz dorada causa sorpresa.	opaq	nariz	18	2039	1
B37	D16_C1	Aclara que la escuela pœblica trae problemas.	transp	escuela	19	1647	1
B37	D19_C2	Descubre que su sombrero barato soporta la lluvia.	transp	sombrero	20	4948	1
B37	D24_C1	Cree que la cena mala decepciona al padre.	transp	cena	21	1440	1
B37	D30_C3	Declara que la tradici—n rara confunde al rey.	opaq	tradici—n	22	2615	1
B37	D01_C4	Dice que su proyector nuevo cuesta mucho dinero.	opaq	proyector	23	1826	1
B37	D07_C2	Descubre que su teclado bueno vale menos dinero.	transp	teclado	24	4001	1
B37	D31_C2	Menciona que su bolso morado lidera las ventas.	transp	bolso	25	1518	1
B37	D04_C1	Comenta que la silla rosada mejora la sala.	transp	silla	26	2378	1
B37	D15_C2	Explica que su tama–o mediano resulta m‡s pr‡ctico.	transp	tama–o	27	2972	1
B37	D05_C4	Anuncia que su cristal roto crea m‡s basura.	opaq	cristal	28	1630	1
B37	D32_C1	Indica que la revista c—mica divierte a todos.	transp	revista	29	2064	1
B37	D12_C1	Aclara que la palabra secreta resuelve el misterio.	transp	palabra	30	1735	1
B37	D06_C3	Piensa que la crisis larga produce insomnio.	opaq	crisis	31	1567	1
B37	D21_C4	Demuestra que su malet’n caro resiste la lluvia.	opaq	malet’n	32	1847	1
B37	D14_C3	Se–ala que la lecci—n perfecta requiere preparaci—n.	opaq	lecci—n	33	1836	1
B38	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	4912	1
B38	D12_C4	Aclara que su imagen secreta resuelve el misterio.	opaq	imagen	2	1883	1
B38	D24_C4	Cree que su acci—n mala decepciona al padre.	opaq	acci—n	3	1240	1
B38	D05_C3	Anuncia que el cristal roto crea m‡s basura.	opaq	cristal	4	1363	1
B38	D21_C3	Demuestra que el malet’n caro resiste la lluvia.	opaq	malet’n	5	1822	1
B38	D26_C2	Piensa que su iglesia estricta molesta al joven.	transp	iglesia	6	1749	1
B38	D07_C1	Descubre que el teclado bueno vale menos dinero.	transp	teclado	7	1436	1
B38	D18_C2	Manifiesta que su piedra preciosa sorprende al hombre.	transp	piedra	8	1718	1
B38	D10_C2	Menciona que su falda dorada causa sorpresa.	transp	falda	9	1544	1
B38	D13_C3	Opina que el collar negro cautiva al cliente.	opaq	collar	10	1291	1
B38	D15_C1	Explica que el tama–o mediano resulta m‡s pr‡ctico.	transp	tama–o	11	1507	1
B38	D09_C3	Declara que el cami—n antiguo contamina el ambiente.	opaq	cami—n	12	1478	1
B38	D31_C1	Menciona que el bolso morado lidera las ventas.	transp	bolso	13	1327	1
B38	D23_C1	Avisa de que el templo sagrado tiene poderes m‡gicos.	transp	templo	14	1465	1
B38	D16_C4	Aclara que su opini—n pœblica trae problemas.	opaq	opini—n	15	1494	1
B38	D29_C3	Cuenta que el lugar famoso representa su vida.	opaq	lugar	16	1346	0
B38	D06_C2	Piensa que su charla larga produce insomnio.	transp	charla	17	1416	1
B38	D08_C4	Cuenta que su canci—n bonita gana el concurso.	opaq	canci—n	18	1611	1
B38	D22_C2	Dice que su sala limpia recibe m‡s turistas.	transp	sala	19	1354	1
B38	D27_C1	Anuncia que el vaso sucio disgusta al invitado.	transp	vaso	20	1374	1
B38	D04_C4	Comenta que su pared rosada mejora la sala.	opaq	pared	21	1496	1
B38	D14_C2	Se–ala que su fiesta perfecta requiere preparaci—n.	transp	fiesta	22	1516	1
B38	D03_C1	Cree que el plato t’pico lleva demasiados ingredientes.	transp	plato	23	1318	1
B38	D11_C1	Indica que el mercado peque–o contrata a estudiantes.	transp	mercado	24	1466	1
B38	D02_C2	Avisa de que su m‡quina moderna repara el sistema.	transp	m‡quina	25	1759	1
B38	D19_C1	Descubre que el sombrero barato soporta la lluvia.	transp	sombrero	26	1431	1
B38	D17_C3	Sugiere que el pantal—n rojo llama la atenci—n.	opaq	pantal—n	27	1348	1
B38	D32_C4	Indica que su reuni—n c—mica divierte a todos.	opaq	reuni—n	28	1589	1
B38	D01_C3	Dice que el proyector nuevo cuesta mucho dinero.	opaq	proyector	29	1882	1
B38	D20_C4	Sostiene que su estaci—n oscura necesita m‡s luz.	opaq	estaci—n	30	1683	1
B38	D30_C2	Declara que su l‡mpara rara confunde al rey.	transp	l‡mpara	31	1535	1
B38	D28_C4	Opina que su situaci—n tr‡gica divide al pueblo.	opaq	situaci—n	32	1703	1
B38	D25_C3	Comenta que el sill—n blanco demanda mucho cuidado.	opaq	sill—n	33	1262	1
B4	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	7201	1
B4	D20_C2	Sostiene que su taberna oscura necesita m‡s luz.	transp	taberna	2	3410	1
B4	D19_C3	Descubre que el paraguas barato soporta la lluvia.	opaq	paraguas	3	2854	1
B4	D09_C1	Declara que el carro antiguo contamina el ambiente.	transp	carro	4	3277	1
B4	D03_C3	Cree que el pastel t’pico lleva demasiados ingredientes.	opaq	pastel	5	3339	1
B4	D05_C1	Anuncia que el palo roto crea m‡s basura.	transp	palo	6	2533	1
B4	D08_C2	Cuenta que su planta bonita gana el concurso.	transp	planta	7	2737	1
B4	D24_C2	Cree que su cena mala decepciona al padre.	transp	cena	8	2468	1
B4	D18_C4	Manifiesta que su mansi—n preciosa sorprende al hombre.	opaq	mansi—n	9	2715	1
B4	D32_C2	Indica que su revista c—mica divierte a todos.	transp	revista	10	2371	1
B4	D22_C4	Dice que su naci—n limpia recibe m‡s turistas.	opaq	naci—n	11	2687	1
B4	D11_C3	Indica que el hospital peque–o contrata a estudiantes.	opaq	hospital	12	2871	1
B4	D27_C3	Anuncia que el jard’n sucio disgusta al invitado.	opaq	jard’n	13	2528	1
B4	D01_C1	Dice que el colegio nuevo cuesta mucho dinero.	transp	colegio	14	1846	1
B4	D29_C1	Cuenta que el cuadro famoso representa su vida.	transp	cuadro	15	1455	1
B4	D15_C3	Explica que el cintur—n mediano resulta m‡s pr‡ctico.	opaq	cintur—n	16	2134	1
B4	D10_C4	Menciona que su nariz dorada causa sorpresa.	opaq	nariz	17	2227	1
B4	D13_C1	Opina que el cuero negro cautiva al cliente.	transp	cuero	18	1337	1
B4	D16_C2	Aclara que su escuela pœbica trae problemas.	transp	escuea	19	1391	1
B4	D28_C2	Opina que su novela tr‡gica divide al pueblo.	transp	novela	20	2047	1
B4	D06_C4	Piensa que su crisis larga produce insomnio.	opaq	crisis	21	1429	1
B4	D23_C3	Avisa de que el metal sagrado tiene poderes m‡gicos.	opaq	metal	22	2545	1
B4	D26_C4	Piensa que su religi—n estricta molesta al joven.	opaq	religi—n	23	1645	1
B4	D12_C2	Aclara que su palabra secreta resuelve el misterio.	transp	palabra	24	1497	1
B4	D25_C1	Comenta que el suelo blanco demanda mucho cuidado.	transp	suelo	25	1762	1
B4	D14_C4	Se–ala que su lecci—n perfecta requiere preparaci—n.	opaq	lecci—n	26	1868	1
B4	D17_C1	Sugiere que el anillo rojo llama la atenci—n.	transp	anillo	27	1564	1
B4	D31_C3	Menciona que el ma’z morado lidera las ventas.	opaq	ma’z	28	1971	1
B4	D30_C4	Declara que su tradici—n rara confunde al rey.	opaq	tradici—n	29	1654	1
B4	D04_C2	Comenta que su silla rosada mejora la sala.	transp	silla	30	1649	1
B4	D21_C1	Demuestra que el zapato caro resiste la lluvia.	transp	zapato	31	2013	1
B4	D02_C4	Avisa de que su conexi—n moderna repara el sistema.	opaq	conexi—n	32	1773	1
B4	D07_C3	Descubre que el borrador bueno vale menos dinero.	opaq	borrador	33	1935	1
B40	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	4704	1
B40	D09_C1	Declara que el carro antiguo contamina el ambiente.	transp	carro	2	482	0
B40	D14_C4	Se–ala que su lecci—n perfecta requiere preparaci—n.	opaq	lecci—n	3	1389	0
B40	D13_C1	Opina que el cuero negro cautiva al cliente.	transp	cuero	4	1305	1
B40	D06_C4	Piensa que su crisis larga produce insomnio.	opaq	crisis	5	1221	1
B40	D31_C3	Menciona que el ma’z morado lidera las ventas.	opaq	ma’z	6	1574	1
B40	D32_C2	Indica que su revista c—mica divierte a todos.	transp	revista	7	1363	1
B40	D17_C1	Sugiere que el anillo rojo llama la atenci—n.	transp	anillo	8	2408	1
B40	D21_C1	Demuestra que el zapato caro resiste la lluvia.	transp	zapato	9	1300	0
B40	D23_C3	Avisa de que el metal sagrado tiene poderes m‡gicos.	opaq	metal	10	1461	1
B40	D01_C1	Dice que el colegio nuevo cuesta mucho dinero.	transp	colegio	11	1295	1
B40	D27_C3	Anuncia que el jard’n sucio disgusta al invitado.	opaq	jard’n	12	1938	1
B40	D11_C3	Indica que el hospital peque–o contrata a estudiantes.	opaq	hospital	13	1598	1
B40	D22_C4	Dice que su naci—n limpia recibe m‡s turistas.	opaq	naci—n	14	1367	1
B40	D20_C2	Sostiene que su taberna oscura necesita m‡s luz.	transp	taberna	15	2445	1
B40	D10_C4	Menciona que su nariz dorada causa sorpresa.	opaq	nariz	16	1266	1
B40	D16_C2	Aclara que su escuela pœbica trae problemas.	transp	escuea	17	1633	1
B40	D07_C3	Descubre que el borrador bueno vale menos dinero.	opaq	borrador	18	1362	1
B40	D28_C2	Opina que su novela tr‡gica divide al pueblo.	transp	novela	19	1483	1
B40	D25_C1	Comenta que el suelo blanco demanda mucho cuidado.	transp	suelo	20	1223	1
B40	D04_C2	Comenta que su silla rosada mejora la sala.	transp	silla	21	1400	1
B40	D02_C4	Avisa de que su conexi—n moderna repara el sistema.	opaq	conexi—n	22	1623	1
B40	D30_C4	Declara que su tradici—n rara confunde al rey.	opaq	tradici—n	23	1367	1
B40	D03_C3	Cree que el pastel t’pico lleva demasiados ingredientes.	opaq	pastel	24	1250	1
B40	D08_C2	Cuenta que su planta bonita gana el concurso.	transp	planta	25	1210	1
B40	D15_C3	Explica que el cintur—n mediano resulta m‡s pr‡ctico.	opaq	cintur—n	26	1401	1
B40	D18_C4	Manifiesta que su mansi—n preciosa sorprende al hombre.	opaq	mansi—n	27	1622	1
B40	D29_C1	Cuenta que el cuadro famoso representa su vida.	transp	cuadro	28	1486	1
B40	D24_C2	Cree que su cena mala decepciona al padre.	transp	cena	29	1255	1
B40	D12_C2	Aclara que su palabra secreta resuelve el misterio.	transp	palabra	30	1172	1
B40	D26_C4	Piensa que su religi—n estricta molesta al joven.	opaq	religi—n	31	1550	1
B40	D19_C3	Descubre que el paraguas barato soporta la lluvia.	opaq	paraguas	32	1626	1
B40	D05_C1	Anuncia que el palo roto crea m‡s basura.	transp	palo	33	1104	1
B41	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	4726	1
B41	D25_C4	Comenta que su sill—n blanco demanda mucho cuidado.	opaq	sill—n	2	1361	1
B41	D18_C3	Manifiesta que la mansi—n preciosa sorprende al hombre.	opaq	mansi—n	3	1986	1
B41	D08_C1	Cuenta que la planta bonita gana el concurso.	transp	planta	4	1535	1
B41	D05_C4	Anuncia que su cristal roto crea m‡s basura.	opaq	cristal	5	1632	1
B41	D12_C1	Aclara que la palabra secreta resuelve el misterio.	transp	palabra	6	1647	1
B41	D20_C1	Sostiene que la taberna oscura necesita m‡s luz.	transp	taberna	7	1708	1
B41	D14_C3	Se–ala que la lecci—n perfecta requiere preparaci—n.	opaq	lecci—n	8	1519	1
B41	D17_C4	Sugiere que su pantal—n rojo llama la atenci—n.	opaq	pantal—n	9	1429	1
B41	D03_C2	Cree que su plato t’pico lleva demasiados ingredientes.	transp	plato	10	1564	1
B41	D32_C1	Indica que la revista c—mica divierte a todos.	transp	revista	11	1496	1
B41	D09_C4	Declara que su cami—n antiguo contamina el ambiente.	opaq	cami—n	12	1639	1
B41	D28_C1	Opina que la novela tr‡gica divide al pueblo.	transp	novela	13	1485	1
B41	D22_C3	Dice que la naci—n limpia recibe m‡s turistas.	opaq	naci—n	14	1393	1
B41	D13_C4	Opina que su collar negro cautiva al cliente.	opaq	collar	15	1246	1
B41	D24_C1	Cree que la cena mala decepciona al padre.	transp	cena	16	1253	1
B41	D15_C2	Explica que su tama–o mediano resulta m‡s pr‡ctico.	transp	tama–o	17	1960	1
B41	D11_C2	Indica que su mercado peque–o contrata a estudiantes.	transp	mercado	18	1673	1
B41	D26_C3	Piensa que la religi—n estricta molesta al joven.	opaq	religi—n	19	1576	1
B41	D23_C2	Avisa de que su templo sagrado tiene poderes m‡gicos.	transp	templo	20	1528	1
B41	D16_C1	Aclara que la escuela pœblica trae problemas.	transp	escuela	21	1365	1
B41	D29_C4	Cuenta que su lugar famoso representa su vida.	opaq	lugar	22	1389	0
B41	D19_C2	Descubre que su sombrero barato soporta la lluvia.	transp	sombrero	23	1665	1
B41	D04_C1	Comenta que la silla rosada mejora la sala.	transp	silla	24	1461	1
B41	D30_C3	Declara que la tradici—n rara confunde al rey.	opaq	tradici—n	25	1718	1
B41	D31_C2	Menciona que su bolso morado lidera las ventas.	transp	bolso	26	1783	1
B41	D01_C4	Dice que su proyector nuevo cuesta mucho dinero.	opaq	proyector	27	1683	1
B41	D02_C3	Avisa de que la conexi—n moderna repara el sistema.	opaq	conexi—n	28	1601	1
B41	D27_C2	Anuncia que su vaso sucio disgusta al invitado.	transp	vaso	29	1653	1
B41	D21_C4	Demuestra que su malet’n caro resiste la lluvia.	opaq	malet’n	30	1643	1
B41	D06_C3	Piensa que la crisis larga produce insomnio.	opaq	crisis	31	1380	1
B41	D10_C3	Menciona que la nariz dorada causa sorpresa.	opaq	nariz	32	1370	1
B41	D07_C2	Descubre que su teclado bueno vale menos dinero.	transp	teclado	33	1566	1
B44	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	5002	1
B44	D13_C1	Opina que el cuero negro cautiva al cliente.	transp	cuero	2	1252	1
B44	D15_C3	Explica que el cintur—n mediano resulta m‡s pr‡ctico.	opaq	cintur—n	3	1692	1
B44	D27_C3	Anuncia que el jard’n sucio disgusta al invitado.	opaq	jard’n	4	1582	1
B44	D29_C1	Cuenta que el cuadro famoso representa su vida.	transp	cuadro	5	1619	1
B44	D03_C3	Cree que el pastel t’pico lleva demasiados ingredientes.	opaq	pastel	6	1452	1
B44	D09_C1	Declara que el carro antiguo contamina el ambiente.	transp	carro	7	1575	1
B44	D17_C1	Sugiere que el anillo rojo llama la atenci—n.	transp	anillo	8	1466	1
B44	D06_C4	Piensa que su crisis larga produce insomnio.	opaq	crisis	9	1464	1
B44	D23_C3	Avisa de que el metal sagrado tiene poderes m‡gicos.	opaq	metal	10	1843	1
B44	D25_C1	Comenta que el suelo blanco demanda mucho cuidado.	transp	suelo	11	1255	1
B44	D07_C3	Descubre que el borrador bueno vale menos dinero.	opaq	borrador	12	1469	1
B44	D20_C2	Sostiene que su taberna oscura necesita m‡s luz.	transp	taberna	13	1794	1
B44	D18_C4	Manifiesta que su mansi—n preciosa sorprende al hombre.	opaq	mansi—n	14	2356	1
B44	D26_C4	Piensa que su religi—n estricta molesta al joven.	opaq	religi—n	15	1863	1
B44	D32_C2	Indica que su revista c—mica divierte a todos.	transp	revista	16	1581	1
